date,price,company,sector
2018-09-27,122.47,CVX,energy
2018-09-26,121.95,CVX,energy
2018-09-25,123.37,CVX,energy
2018-09-24,122.62,CVX,energy
2018-09-21,121.13,CVX,energy
2018-09-20,119.42,CVX,energy
2018-09-19,119.51,CVX,energy
2018-09-18,118.13,CVX,energy
2018-09-17,117.51,CVX,energy
2018-09-14,117.38,CVX,energy
2018-09-13,116.3,CVX,energy
2018-12-09,115.79,CVX,energy
2018-11-09,115.02,CVX,energy
2018-10-09,114.48,CVX,energy
2018-07-09,114.6,CVX,energy
2018-06-09,115.23,CVX,energy
2018-05-09,118.92,CVX,energy
2018-04-09,118.87,CVX,energy
2018-08-31,118.46,CVX,energy
2018-08-30,119.81,CVX,energy
2018-08-29,120.22,CVX,energy
2018-08-28,119.86,CVX,energy
2018-08-27,120.35,CVX,energy
2018-08-24,119.01,CVX,energy
2018-08-23,118.1,CVX,energy
2018-08-22,118.92,CVX,energy
2018-08-21,117.94,CVX,energy
2018-08-20,117.75,CVX,energy
2018-08-17,117.8,CVX,energy
2018-08-16,117.66,CVX,energy
2018-08-15,117.94,CVX,energy
2018-08-14,122.58,CVX,energy
2018-08-13,122.44,CVX,energy
2018-10-08,123.34,CVX,energy
2018-09-08,122.53,CVX,energy
2018-08-08,123.88,CVX,energy
2018-07-08,125.18,CVX,energy
2018-06-08,124.3,CVX,energy
2018-03-08,124.05,CVX,energy
2018-02-08,123.76,CVX,energy
2018-01-08,125.39,CVX,energy
2018-07-31,126.27,CVX,energy
2018-07-30,127.83,CVX,energy
2018-07-27,125.97,CVX,energy
2018-07-26,123.95,CVX,energy
2018-07-25,124.9,CVX,energy
2018-07-24,123.85,CVX,energy
2018-07-23,121.33,CVX,energy
2018-07-20,122.27,CVX,energy
2018-07-19,121.67,CVX,energy
2018-07-18,121.53,CVX,energy
2018-07-17,121.91,CVX,energy
2018-07-16,122.98,CVX,energy
2018-07-13,124.04,CVX,energy
2018-12-07,124.26,CVX,energy
2018-11-07,123.52,CVX,energy
2018-10-07,127.59,CVX,energy
2018-09-07,125.99,CVX,energy
2018-06-07,124.14,CVX,energy
2018-05-07,123.98,CVX,energy
2018-03-07,124.73,CVX,energy
2018-02-07,124.25,CVX,energy
2018-06-29,126.43,CVX,energy
2018-06-28,125.66,CVX,energy
2018-06-27,126.0,CVX,energy
2018-06-26,124.16,CVX,energy
2018-06-25,122.61,CVX,energy
2018-06-22,125.1,CVX,energy
2018-06-21,122.59,CVX,energy
2018-06-20,125.29,CVX,energy
2018-06-19,125.54,CVX,energy
2018-06-18,125.97,CVX,energy
2018-06-15,124.04,CVX,energy
2018-06-14,126.51,CVX,energy
2018-06-13,127.07,CVX,energy
2018-12-06,127.08,CVX,energy
2018-11-06,127.56,CVX,energy
2018-08-06,126.44,CVX,energy
2018-07-06,126.96,CVX,energy
2018-06-06,123.38,CVX,energy
2018-05-06,122.73,CVX,energy
2018-04-06,122.26,CVX,energy
2018-01-06,123.85,CVX,energy
2018-05-31,124.3,CVX,energy
2018-05-30,125.16,CVX,energy
2018-05-29,121.39,CVX,energy
2018-05-25,122.19,CVX,energy
2018-05-24,126.61,CVX,energy
2018-05-23,128.7,CVX,energy
2018-05-22,128.23,CVX,energy
2018-05-21,129.37,CVX,energy
2018-05-18,127.86,CVX,energy
2018-05-17,129.46,CVX,energy
2018-05-16,129.56,CVX,energy
2018-05-15,129.74,CVX,energy
2018-05-14,130.39,CVX,energy
2018-11-05,129.84,CVX,energy
2018-10-05,128.82,CVX,energy
2018-09-05,128.72,CVX,energy
2018-08-05,126.57,CVX,energy
2018-07-05,124.94,CVX,energy
2018-04-05,125.53,CVX,energy
2018-03-05,126.01,CVX,energy
2018-02-05,125.49,CVX,energy
2018-01-05,124.86,CVX,energy
2018-04-30,125.11,CVX,energy
2018-04-27,126.62,CVX,energy
2018-04-26,124.22,CVX,energy
2018-04-25,122.72,CVX,energy
2018-04-24,122.54,CVX,energy
2018-04-23,123.58,CVX,energy
2018-04-20,122.31,CVX,energy
2018-04-19,123.71,CVX,energy
2018-04-18,123.82,CVX,energy
2018-04-17,121.46,CVX,energy
2018-04-16,120.7,CVX,energy
2018-04-13,119.92,CVX,energy
2018-12-04,119.23,CVX,energy
2018-11-04,119.25,CVX,energy
2018-10-04,118.85,CVX,energy
2018-09-04,115.98,CVX,energy
2018-06-04,114.76,CVX,energy
2018-05-04,117.29,CVX,energy
2018-04-04,114.48,CVX,energy
2018-03-04,114.83,CVX,energy
2018-02-04,112.24,CVX,energy
2018-03-29,114.04,CVX,energy
2018-03-28,112.1,CVX,energy
2018-03-27,114.66,CVX,energy
2018-03-26,115.35,CVX,energy
2018-03-23,112.98,CVX,energy
2018-03-22,113.7,CVX,energy
2018-03-21,117.04,CVX,energy
2018-03-20,114.5,CVX,energy
2018-03-19,113.89,CVX,energy
2018-03-16,115.4,CVX,energy
2018-03-15,115.58,CVX,energy
2018-03-14,115.13,CVX,energy
2018-03-13,116.46,CVX,energy
2018-12-03,116.79,CVX,energy
2018-09-03,117.22,CVX,energy
2018-08-03,113.35,CVX,energy
2018-07-03,113.84,CVX,energy
2018-06-03,113.65,CVX,energy
2018-05-03,113.15,CVX,energy
2018-02-03,111.64,CVX,energy
2018-01-03,112.04,CVX,energy
2018-02-28,111.92,CVX,energy
2018-02-27,113.61,CVX,energy
2018-02-26,114.6,CVX,energy
2018-02-23,112.59,CVX,energy
2018-02-22,109.89,CVX,energy
2018-02-21,109.06,CVX,energy
2018-02-20,110.98,CVX,energy
2018-02-16,112.14,CVX,energy
2018-02-15,112.53,CVX,energy
2018-02-14,113.63,CVX,energy
2018-02-13,113.29,CVX,energy
2018-12-02,113.98,CVX,energy
2018-09-02,113.5,CVX,energy
2018-08-02,112.3,CVX,energy
2018-07-02,115.29,CVX,energy
2018-06-02,117.18,CVX,energy
2018-05-02,112.62,CVX,energy
2018-02-02,118.58,CVX,energy
2018-01-02,125.57,CVX,energy
2018-01-31,125.35,CVX,energy
2018-01-30,125.23,CVX,energy
2018-01-29,128.48,CVX,energy
2018-01-26,131.19,CVX,energy
2018-01-25,130.65,CVX,energy
2018-01-24,131.39,CVX,energy
2018-01-23,131.02,CVX,energy
2018-01-22,132.56,CVX,energy
2018-01-19,131.3,CVX,energy
2018-01-18,131.59,CVX,energy
2018-01-17,132.36,CVX,energy
2018-01-16,132.01,CVX,energy
2018-12-01,133.6,CVX,energy
2018-11-01,132.57,CVX,energy
2018-10-01,128.66,CVX,energy
2018-09-01,127.84,CVX,energy
2018-08-01,128.53,CVX,energy
2018-05-01,127.9,CVX,energy
2018-04-01,128.11,CVX,energy
2018-03-01,128.51,CVX,energy
2018-02-01,127.58,CVX,energy
2017-12-29,125.19,CVX,energy
2017-12-28,125.58,CVX,energy
2017-12-27,125.55,CVX,energy
2017-12-26,125.98,CVX,energy
2017-12-22,124.98,CVX,energy
2017-12-21,124.82,CVX,energy
2017-12-20,120.89,CVX,energy
2017-12-19,119.84,CVX,energy
2017-12-18,119.7,CVX,energy
2017-12-15,119.73,CVX,energy
2017-12-14,119.53,CVX,energy
2017-12-13,119.93,CVX,energy
2017-12-12,119.68,CVX,energy
2017-11-12,120.42,CVX,energy
2017-08-12,119.92,CVX,energy
2017-07-12,119.63,CVX,energy
2017-06-12,119.61,CVX,energy
2017-05-12,120.39,CVX,energy
2017-04-12,120.84,CVX,energy
2017-01-12,119.51,CVX,energy
2017-11-30,118.99,CVX,energy
2017-11-29,117.18,CVX,energy
2017-11-28,116.45,CVX,energy
2017-11-27,115.59,CVX,energy
2017-11-24,116.51,CVX,energy
2017-11-22,115.91,CVX,energy
2017-11-21,115.17,CVX,energy
2017-11-20,114.72,CVX,energy
2017-11-17,114.71,CVX,energy
2017-11-16,114.57,CVX,energy
2017-11-15,116.45,CVX,energy
2017-11-14,116.92,CVX,energy
2017-11-13,117.23,CVX,energy
2017-10-11,117.18,CVX,energy
2017-09-11,117.24,CVX,energy
2017-08-11,116.67,CVX,energy
2017-07-11,117.24,CVX,energy
2017-06-11,117.04,CVX,energy
2017-03-11,114.99,CVX,energy
2017-02-11,115.33,CVX,energy
2017-01-11,115.9,CVX,energy
2017-10-31,115.89,CVX,energy
2017-10-30,114.39,CVX,energy
2017-10-27,113.54,CVX,energy
2017-10-26,118.44,CVX,energy
2017-10-25,118.44,CVX,energy
2017-10-24,119.23,CVX,energy
2017-10-23,118.93,CVX,energy
2017-10-20,118.64,CVX,energy
2017-10-19,118.2,CVX,energy
2017-10-18,118.15,CVX,energy
2017-10-17,120.22,CVX,energy
2017-10-16,120.13,CVX,energy
2017-10-13,119.16,CVX,energy
2017-12-10,119.14,CVX,energy
2017-11-10,119.33,CVX,energy
2017-10-10,118.8,CVX,energy
2017-09-10,117.71,CVX,energy
2017-06-10,117.03,CVX,energy
2017-05-10,118.58,CVX,energy
2017-04-10,117.58,CVX,energy
2017-03-10,117.82,CVX,energy
2017-02-10,117.43,CVX,energy
2017-09-29,117.5,CVX,energy
2017-09-28,117.62,CVX,energy
2017-09-27,117.45,CVX,energy
2017-09-26,117.52,CVX,energy
2017-09-25,117.99,CVX,energy
2017-09-22,117.29,CVX,energy
2017-09-21,116.47,CVX,energy
2017-09-20,116.37,CVX,energy
2017-09-19,116.34,CVX,energy
2017-09-18,115.19,CVX,energy
2017-09-15,114.63,CVX,energy
2017-09-14,114.45,CVX,energy
2017-09-13,114.18,CVX,energy
2017-12-09,112.49,CVX,energy
2017-11-09,112.52,CVX,energy
2017-08-09,110.78,CVX,energy
2017-07-09,111.8,CVX,energy
2017-06-09,111.79,CVX,energy
2017-05-09,109.44,CVX,energy
2017-01-09,108.76,CVX,energy
2017-08-31,107.62,CVX,energy
2017-08-30,107.73,CVX,energy
2017-08-29,107.86,CVX,energy
2017-08-28,107.76,CVX,energy
2017-08-25,108.23,CVX,energy
2017-08-24,107.44,CVX,energy
2017-08-23,106.61,CVX,energy
2017-08-22,106.36,CVX,energy
2017-08-21,105.78,CVX,energy
2017-08-18,106.48,CVX,energy
2017-08-17,105.92,CVX,energy
2017-08-16,106.84,CVX,energy
2017-08-15,108.57,CVX,energy
2017-08-14,108.71,CVX,energy
2017-11-08,109.23,CVX,energy
2017-10-08,110.11,CVX,energy
2017-09-08,110.89,CVX,energy
2017-08-08,110.35,CVX,energy
2017-07-08,109.78,CVX,energy
2017-04-08,110.11,CVX,energy
2017-03-08,109.43,CVX,energy
2017-02-08,110.46,CVX,energy
2017-01-08,110.78,CVX,energy
2017-07-31,109.19,CVX,energy
2017-07-28,108.12,CVX,energy
2017-07-27,106.11,CVX,energy
2017-07-26,105.12,CVX,energy
2017-07-25,104.39,CVX,energy
2017-07-24,103.2,CVX,energy
2017-07-21,103.25,CVX,energy
2017-07-20,104.63,CVX,energy
2017-07-19,104.46,CVX,energy
2017-07-18,103.72,CVX,energy
2017-07-17,104.21,CVX,energy
2017-07-14,104.44,CVX,energy
2017-07-13,104.13,CVX,energy
2017-12-07,103.89,CVX,energy
2017-11-07,103.12,CVX,energy
2017-10-07,103.04,CVX,energy
2017-07-07,103.49,CVX,energy
2017-06-07,103.82,CVX,energy
2017-05-07,104.62,CVX,energy
2017-03-07,106.3,CVX,energy
2017-06-30,104.33,CVX,energy
2017-06-29,104.12,CVX,energy
2017-06-28,104.28,CVX,energy
2017-06-27,104.07,CVX,energy
2017-06-26,104.14,CVX,energy
2017-06-23,105.0,CVX,energy
2017-06-22,104.45,CVX,energy
2017-06-21,104.49,CVX,energy
2017-06-20,106.48,CVX,energy
2017-06-19,107.46,CVX,energy
2017-06-16,108.35,CVX,energy
2017-06-15,106.33,CVX,energy
2017-06-14,106.6,CVX,energy
2017-06-13,108.13,CVX,energy
2017-12-06,108.04,CVX,energy
2017-09-06,106.4,CVX,energy
2017-08-06,104.0,CVX,energy
2017-07-06,103.77,CVX,energy
2017-06-06,104.17,CVX,energy
2017-05-06,103.19,CVX,energy
2017-02-06,103.11,CVX,energy
2017-01-06,104.27,CVX,energy
2017-05-31,103.48,CVX,energy
2017-05-30,104.06,CVX,energy
2017-05-26,104.72,CVX,energy
2017-05-25,105.11,CVX,energy
2017-05-24,106.22,CVX,energy
2017-05-23,106.27,CVX,energy
2017-05-22,106.12,CVX,energy
2017-05-19,106.52,CVX,energy
2017-05-18,105.17,CVX,energy
2017-05-17,104.7,CVX,energy
2017-05-16,107.25,CVX,energy
2017-05-15,106.85,CVX,energy
2017-12-05,105.96,CVX,energy
2017-11-05,106.21,CVX,energy
2017-10-05,106.5,CVX,energy
2017-09-05,105.08,CVX,energy
2017-08-05,106.68,CVX,energy
2017-05-05,105.79,CVX,energy
2017-04-05,104.81,CVX,energy
2017-03-05,106.72,CVX,energy
2017-02-05,105.36,CVX,energy
2017-01-05,105.92,CVX,energy
2017-04-28,106.7,CVX,energy
2017-04-27,105.47,CVX,energy
2017-04-26,106.08,CVX,energy
2017-04-25,106.73,CVX,energy
2017-04-24,105.93,CVX,energy
2017-04-21,104.89,CVX,energy
2017-04-20,104.88,CVX,energy
2017-04-19,104.23,CVX,energy
2017-04-18,105.68,CVX,energy
2017-04-17,106.17,CVX,energy
2017-04-13,106.1,CVX,energy
2017-12-04,108.97,CVX,energy
2017-11-04,108.97,CVX,energy
2017-10-04,109.43,CVX,energy
2017-07-04,108.86,CVX,energy
2017-06-04,109.29,CVX,energy
2017-05-04,108.64,CVX,energy
2017-04-04,108.66,CVX,energy
2017-03-04,107.8,CVX,energy
2017-03-31,107.37,CVX,energy
2017-03-30,107.78,CVX,energy
2017-03-29,108.07,CVX,energy
2017-03-28,107.17,CVX,energy
2017-03-27,106.28,CVX,energy
2017-03-24,107.99,CVX,energy
2017-03-23,107.87,CVX,energy
2017-03-22,108.39,CVX,energy
2017-03-21,108.04,CVX,energy
2017-03-20,107.66,CVX,energy
2017-03-17,107.68,CVX,energy
2017-03-16,107.86,CVX,energy
2017-03-15,108.88,CVX,energy
2017-03-14,107.36,CVX,energy
2017-03-13,109.35,CVX,energy
2017-10-03,110.61,CVX,energy
2017-09-03,110.04,CVX,energy
2017-08-03,109.61,CVX,energy
2017-07-03,111.81,CVX,energy
2017-06-03,113.17,CVX,energy
2017-03-03,113.55,CVX,energy
2017-02-03,113.36,CVX,energy
2017-01-03,113.88,CVX,energy
2017-02-28,112.5,CVX,energy
2017-02-27,111.75,CVX,energy
2017-02-24,110.12,CVX,energy
2017-02-23,111.02,CVX,energy
2017-02-22,110.38,CVX,energy
2017-02-21,111.72,CVX,energy
2017-02-17,110.33,CVX,energy
2017-02-16,110.68,CVX,energy
2017-02-15,112.57,CVX,energy
2017-02-14,112.52,CVX,energy
2017-02-13,113.91,CVX,energy
2017-10-02,113.05,CVX,energy
2017-09-02,112.26,CVX,energy
2017-08-02,111.58,CVX,energy
2017-07-02,111.39,CVX,energy
2017-06-02,112.98,CVX,energy
2017-03-02,113.57,CVX,energy
2017-02-02,112.21,CVX,energy
2017-01-02,111.0,CVX,energy
2017-01-31,111.35,CVX,energy
2017-01-30,111.82,CVX,energy
2017-01-27,113.79,CVX,energy
2017-01-26,116.55,CVX,energy
2017-01-25,117.24,CVX,energy
2017-01-24,116.37,CVX,energy
2017-01-23,115.39,CVX,energy
2017-01-20,115.6,CVX,energy
2017-01-19,115.58,CVX,energy
2017-01-18,115.94,CVX,energy
2017-01-17,116.28,CVX,energy
2017-01-13,116.38,CVX,energy
2017-12-01,116.16,CVX,energy
2017-11-01,115.93,CVX,energy
2017-10-01,114.96,CVX,energy
2017-09-01,115.84,CVX,energy
2017-06-01,116.84,CVX,energy
2017-05-01,117.31,CVX,energy
2017-04-01,117.82,CVX,energy
2017-03-01,117.85,CVX,energy
2016-12-30,117.7,CVX,energy
2016-12-29,117.82,CVX,energy
2016-12-28,117.91,CVX,energy
2016-12-27,118.22,CVX,energy
2016-12-23,118.42,CVX,energy
2016-12-22,118.77,CVX,energy
2016-12-21,117.91,CVX,energy
2016-12-20,117.95,CVX,energy
2016-12-19,117.65,CVX,energy
2016-12-16,118.08,CVX,energy
2016-12-15,117.05,CVX,energy
2016-12-14,115.96,CVX,energy
2016-12-13,117.42,CVX,energy
2016-12-12,117.15,CVX,energy
2016-09-12,115.81,CVX,energy
2016-08-12,115.17,CVX,energy
2016-07-12,114.44,CVX,energy
2016-06-12,112.76,CVX,energy
2016-05-12,113.25,CVX,energy
2016-02-12,113.0,CVX,energy
2016-01-12,113.29,CVX,energy
2016-11-30,111.56,CVX,energy
2016-11-29,109.34,CVX,energy
2016-11-28,110.5,CVX,energy
2016-11-25,111.0,CVX,energy
2016-11-23,111.0,CVX,energy
2016-11-22,110.62,CVX,energy
2016-11-21,110.18,CVX,energy
2016-11-18,109.2,CVX,energy
2016-11-17,108.12,CVX,energy
2016-11-16,108.35,CVX,energy
2016-11-15,108.96,CVX,energy
2016-11-14,106.59,CVX,energy
2016-11-11,106.64,CVX,energy
2016-10-11,107.79,CVX,energy
2016-09-11,107.64,CVX,energy
2016-08-11,107.29,CVX,energy
2016-07-11,106.85,CVX,energy
2016-04-11,104.78,CVX,energy
2016-03-11,105.39,CVX,energy
2016-02-11,105.39,CVX,energy
2016-01-11,106.48,CVX,energy
2016-10-31,104.75,CVX,energy
2016-10-28,103.82,CVX,energy
2016-10-27,99.92,CVX,energy
2016-10-26,101.19,CVX,energy
2016-10-25,100.77,CVX,energy
2016-10-24,100.66,CVX,energy
2016-10-21,101.3,CVX,energy
2016-10-20,101.87,CVX,energy
2016-10-19,102.27,CVX,energy
2016-10-18,101.79,CVX,energy
2016-10-17,101.36,CVX,energy
2016-10-14,101.08,CVX,energy
2016-10-13,100.79,CVX,energy
2016-12-10,102.15,CVX,energy
2016-11-10,103.04,CVX,energy
2016-10-10,103.98,CVX,energy
2016-07-10,102.27,CVX,energy
2016-06-10,102.18,CVX,energy
2016-05-10,102.23,CVX,energy
2016-04-10,101.27,CVX,energy
2016-03-10,102.45,CVX,energy
2016-09-30,102.92,CVX,energy
2016-09-29,101.27,CVX,energy
2016-09-28,102.15,CVX,energy
2016-09-27,98.98,CVX,energy
2016-09-26,98.78,CVX,energy
2016-09-23,99.22,CVX,energy
2016-09-22,99.98,CVX,energy
2016-09-21,99.63,CVX,energy
2016-09-20,97.7,CVX,energy
2016-09-19,98.04,CVX,energy
2016-09-16,97.84,CVX,energy
2016-09-15,99.5,CVX,energy
2016-09-14,98.42,CVX,energy
2016-09-13,99.43,CVX,energy
2016-12-09,102.25,CVX,energy
2016-09-09,101.27,CVX,energy
2016-08-09,104.12,CVX,energy
2016-07-09,102.88,CVX,energy
2016-06-09,102.43,CVX,energy
2016-02-09,100.93,CVX,energy
2016-01-09,100.21,CVX,energy
2016-08-31,100.58,CVX,energy
2016-08-30,101.7,CVX,energy
2016-08-29,102.05,CVX,energy
2016-08-26,101.32,CVX,energy
2016-08-25,101.89,CVX,energy
2016-08-24,102.2,CVX,energy
2016-08-23,101.68,CVX,energy
2016-08-22,101.94,CVX,energy
2016-08-19,102.32,CVX,energy
2016-08-18,103.55,CVX,energy
2016-08-17,102.22,CVX,energy
2016-08-16,102.62,CVX,energy
2016-08-15,102.77,CVX,energy
2016-12-08,102.16,CVX,energy
2016-11-08,101.4,CVX,energy
2016-10-08,100.14,CVX,energy
2016-09-08,101.32,CVX,energy
2016-08-08,101.2,CVX,energy
2016-05-08,100.51,CVX,energy
2016-04-08,100.39,CVX,energy
2016-03-08,100.61,CVX,energy
2016-02-08,99.59,CVX,energy
2016-01-08,99.11,CVX,energy
2016-07-29,102.48,CVX,energy
2016-07-28,101.79,CVX,energy
2016-07-27,102.26,CVX,energy
2016-07-26,102.68,CVX,energy
2016-07-25,103.07,CVX,energy
2016-07-22,105.66,CVX,energy
2016-07-21,105.39,CVX,energy
2016-07-20,105.59,CVX,energy
2016-07-19,106.04,CVX,energy
2016-07-18,106.09,CVX,energy
2016-07-15,107.03,CVX,energy
2016-07-14,106.7,CVX,energy
2016-07-13,106.65,CVX,energy
2016-12-07,106.78,CVX,energy
2016-11-07,105.39,CVX,energy
2016-08-07,104.77,CVX,energy
2016-07-07,103.05,CVX,energy
2016-06-07,104.58,CVX,energy
2016-05-07,103.57,CVX,energy
2016-01-07,104.15,CVX,energy
2016-06-30,104.83,CVX,energy
2016-06-29,103.42,CVX,energy
2016-06-28,101.63,CVX,energy
2016-06-27,100.36,CVX,energy
2016-06-24,101.9,CVX,energy
2016-06-23,104.44,CVX,energy
2016-06-22,102.29,CVX,energy
2016-06-21,103.24,CVX,energy
2016-06-20,102.61,CVX,energy
2016-06-17,101.57,CVX,energy
2016-06-16,101.07,CVX,energy
2016-06-15,100.63,CVX,energy
2016-06-14,101.28,CVX,energy
2016-06-13,102.1,CVX,energy
2016-10-06,101.98,CVX,energy
2016-09-06,102.81,CVX,energy
2016-08-06,103.09,CVX,energy
2016-07-06,103.32,CVX,energy
2016-06-06,101.17,CVX,energy
2016-03-06,100.66,CVX,energy
2016-02-06,100.53,CVX,energy
2016-01-06,101.13,CVX,energy
2016-05-31,101.0,CVX,energy
2016-05-27,102.02,CVX,energy
2016-05-26,101.5,CVX,energy
2016-05-25,101.77,CVX,energy
2016-05-24,100.19,CVX,energy
2016-05-23,99.38,CVX,energy
2016-05-20,99.79,CVX,energy
2016-05-19,99.85,CVX,energy
2016-05-18,100.06,CVX,energy
2016-05-17,100.75,CVX,energy
2016-05-16,102.29,CVX,energy
2016-05-13,100.74,CVX,energy
2016-12-05,102.12,CVX,energy
2016-11-05,101.14,CVX,energy
2016-10-05,101.27,CVX,energy
2016-09-05,100.35,CVX,energy
2016-06-05,101.86,CVX,energy
2016-05-05,101.42,CVX,energy
2016-04-05,100.59,CVX,energy
2016-03-05,101.32,CVX,energy
2016-02-05,103.31,CVX,energy
2016-04-29,102.18,CVX,energy
2016-04-28,102.4,CVX,energy
2016-04-27,103.85,CVX,energy
2016-04-26,102.29,CVX,energy
2016-04-25,101.51,CVX,energy
2016-04-22,102.01,CVX,energy
2016-04-21,101.4,CVX,energy
2016-04-20,101.69,CVX,energy
2016-04-19,100.5,CVX,energy
2016-04-18,98.7,CVX,energy
2016-04-15,97.23,CVX,energy
2016-04-14,97.98,CVX,energy
2016-04-13,97.6,CVX,energy
2016-12-04,97.51,CVX,energy
2016-11-04,95.24,CVX,energy
2016-08-04,96.33,CVX,energy
2016-07-04,94.79,CVX,energy
2016-06-04,94.84,CVX,energy
2016-05-04,92.67,CVX,energy
2016-04-04,93.43,CVX,energy
2016-01-04,94.26,CVX,energy
2016-03-31,95.4,CVX,energy
2016-03-30,95.25,CVX,energy
2016-03-29,95.32,CVX,energy
2016-03-28,94.68,CVX,energy
2016-03-24,94.85,CVX,energy
2016-03-23,93.59,CVX,energy
2016-03-22,95.5,CVX,energy
2016-03-21,96.44,CVX,energy
2016-03-18,97.69,CVX,energy
2016-03-17,96.89,CVX,energy
2016-03-16,95.4,CVX,energy
2016-03-15,94.27,CVX,energy
2016-03-14,94.26,CVX,energy
2016-11-03,94.58,CVX,energy
2016-10-03,93.94,CVX,energy
2016-09-03,92.82,CVX,energy
2016-08-03,88.74,CVX,energy
2016-07-03,90.67,CVX,energy
2016-04-03,87.93,CVX,energy
2016-03-03,87.53,CVX,energy
2016-02-03,87.14,CVX,energy
2016-01-03,86.13,CVX,energy
2016-02-29,83.44,CVX,energy
2016-02-26,84.35,CVX,energy
2016-02-25,85.3,CVX,energy
2016-02-24,85.27,CVX,energy
2016-02-23,84.91,CVX,energy
2016-02-22,88.82,CVX,energy
2016-02-19,86.5,CVX,energy
2016-02-18,86.73,CVX,energy
2016-02-17,88.31,CVX,energy
2016-02-16,84.81,CVX,energy
2016-12-02,85.43,CVX,energy
2016-11-02,82.99,CVX,energy
2016-10-02,83.04,CVX,energy
2016-09-02,82.92,CVX,energy
2016-08-02,85.99,CVX,energy
2016-05-02,82.88,CVX,energy
2016-04-02,84.79,CVX,energy
2016-03-02,84.62,CVX,energy
2016-02-02,81.24,CVX,energy
2016-01-02,85.29,CVX,energy
2016-01-29,86.47,CVX,energy
2016-01-28,85.92,CVX,energy
2016-01-27,83.29,CVX,energy
2016-01-26,84.12,CVX,energy
2016-01-25,80.89,CVX,energy
2016-01-22,83.54,CVX,energy
2016-01-21,81.05,CVX,energy
2016-01-20,78.98,CVX,energy
2016-01-19,81.51,CVX,energy
2016-01-15,83.67,CVX,energy
2016-01-14,85.47,CVX,energy
2016-01-13,81.33,CVX,energy
2016-12-01,82.15,CVX,energy
2016-11-01,80.77,CVX,energy
2016-08-01,82.13,CVX,energy
2016-07-01,83.02,CVX,energy
2016-06-01,86.07,CVX,energy
2016-05-01,89.61,CVX,energy
2016-04-01,88.85,CVX,energy
2015-12-31,89.96,CVX,energy
2015-12-30,90.09,CVX,energy
2015-12-29,91.25,CVX,energy
2015-12-28,90.36,CVX,energy
2015-12-24,92.05,CVX,energy
2015-12-23,93.81,CVX,energy
2015-12-22,90.27,CVX,energy
2015-12-21,89.24,CVX,energy
2015-12-18,89.81,CVX,energy
2015-12-17,90.54,CVX,energy
2015-12-16,93.44,CVX,energy
2015-12-15,92.76,CVX,energy
2015-12-14,89.33,CVX,energy
2015-11-12,86.44,CVX,energy
2015-10-12,89.3,CVX,energy
2015-09-12,87.6,CVX,energy
2015-08-12,86.44,CVX,energy
2015-07-12,87.28,CVX,energy
2015-04-12,89.71,CVX,energy
2015-03-12,88.85,CVX,energy
2015-02-12,90.25,CVX,energy
2015-01-12,92.48,CVX,energy
2015-11-30,91.32,CVX,energy
2015-11-27,90.37,CVX,energy
2015-11-25,90.87,CVX,energy
2015-11-24,91.35,CVX,energy
2015-11-23,90.01,CVX,energy
2015-11-20,89.01,CVX,energy
2015-11-19,90.83,CVX,energy
2015-11-18,92.21,CVX,energy
2015-11-17,91.03,CVX,energy
2015-11-16,91.45,CVX,energy
2015-11-13,88.68,CVX,energy
2015-12-11,89.86,CVX,energy
2015-11-11,92.19,CVX,energy
2015-10-11,93.23,CVX,energy
2015-09-11,92.32,CVX,energy
2015-06-11,94.03,CVX,energy
2015-05-11,94.55,CVX,energy
2015-04-11,96.77,CVX,energy
2015-03-11,98.14,CVX,energy
2015-02-11,94.96,CVX,energy
2015-10-30,90.88,CVX,energy
2015-10-29,89.89,CVX,energy
2015-10-28,89.79,CVX,energy
2015-10-27,87.7,CVX,energy
2015-10-26,88.77,CVX,energy
2015-10-23,91.24,CVX,energy
2015-10-22,91.62,CVX,energy
2015-10-21,89.33,CVX,energy
2015-10-20,89.99,CVX,energy
2015-10-19,90.03,CVX,energy
2015-10-16,91.29,CVX,energy
2015-10-15,90.72,CVX,energy
2015-10-14,89.76,CVX,energy
2015-10-13,88.38,CVX,energy
2015-12-10,88.74,CVX,energy
2015-09-10,89.57,CVX,energy
2015-08-10,89.91,CVX,energy
2015-07-10,88.12,CVX,energy
2015-06-10,86.99,CVX,energy
2015-05-10,84.03,CVX,energy
2015-02-10,81.55,CVX,energy
2015-01-10,78.34,CVX,energy
2015-09-30,78.88,CVX,energy
2015-09-29,76.25,CVX,energy
2015-09-28,75.77,CVX,energy
2015-09-25,77.7,CVX,energy
2015-09-24,76.89,CVX,energy
2015-09-23,76.12,CVX,energy
2015-09-22,77.25,CVX,energy
2015-09-21,78.09,CVX,energy
2015-09-18,77.74,CVX,energy
2015-09-17,79.41,CVX,energy
2015-09-16,79.02,CVX,energy
2015-09-15,77.17,CVX,energy
2015-09-14,75.77,CVX,energy
2015-11-09,75.79,CVX,energy
2015-10-09,75.66,CVX,energy
2015-09-09,74.92,CVX,energy
2015-08-09,76.84,CVX,energy
2015-04-09,76.67,CVX,energy
2015-03-09,78.26,CVX,energy
2015-02-09,78.06,CVX,energy
2015-01-09,78.19,CVX,energy
2015-08-31,80.99,CVX,energy
2015-08-28,80.43,CVX,energy
